avo,weekNum,subNum,gradeNum,cond,stimuli,selection,experiment
5007,3,aklin87,4,4,Animal Groups,amphibians,BurnettCreek_Fa16
5008,3,aklin87,4,4,Animal Groups,backbones,BurnettCreek_Fa16
5009,3,aklin87,4,4,Animal Groups,birds,BurnettCreek_Fa16
5010,3,aklin87,4,4,Animal Groups,bodies,BurnettCreek_Fa16
5011,3,aklin87,4,4,Animal Groups,breathe,BurnettCreek_Fa16
5012,3,aklin87,4,4,Animal Groups,chickens,BurnettCreek_Fa16
5013,3,aklin87,4,4,Animal Groups,crabs,BurnettCreek_Fa16
5014,3,aklin87,4,4,Animal Groups,dogs,BurnettCreek_Fa16
5015,3,aklin87,4,4,Animal Groups,exoskeletons,BurnettCreek_Fa16
5016,3,aklin87,4,4,Animal Groups,feathers,BurnettCreek_Fa16
5017,3,aklin87,4,4,Animal Groups,fish,BurnettCreek_Fa16
5018,3,aklin87,4,4,Animal Groups,frogs,BurnettCreek_Fa16
5019,3,aklin87,4,4,Animal Groups,fur,BurnettCreek_Fa16
5020,3,aklin87,4,4,Animal Groups,goldfish,BurnettCreek_Fa16
5021,3,aklin87,4,4,Animal Groups,hair,BurnettCreek_Fa16
5022,3,aklin87,4,4,Animal Groups,hardshelled,BurnettCreek_Fa16
5023,3,aklin87,4,4,Animal Groups,hawks,BurnettCreek_Fa16
5024,3,aklin87,4,4,Animal Groups,humans,BurnettCreek_Fa16
5025,3,aklin87,4,4,Animal Groups,insects,BurnettCreek_Fa16
5026,3,aklin87,4,4,Animal Groups,jellylike,BurnettCreek_Fa16
5027,3,aklin87,4,4,Animal Groups,lay,BurnettCreek_Fa16
5028,3,aklin87,4,4,Animal Groups,life,BurnettCreek_Fa16
5029,3,aklin87,4,4,Animal Groups,live,BurnettCreek_Fa16
5030,3,aklin87,4,4,Animal Groups,mammals,BurnettCreek_Fa16
5031,3,aklin87,4,4,Animal Groups,milk,BurnettCreek_Fa16
5032,3,aklin87,4,4,Animal Groups,moist,BurnettCreek_Fa16
5033,3,aklin87,4,4,Animal Groups,monkeys,BurnettCreek_Fa16
5034,3,aklin87,4,4,Animal Groups,mothers,BurnettCreek_Fa16
5035,3,aklin87,4,4,Animal Groups,plates,BurnettCreek_Fa16
5036,3,aklin87,4,4,Animal Groups,reptiles,BurnettCreek_Fa16
5037,3,aklin87,4,4,Animal Groups,robins,BurnettCreek_Fa16
5038,3,aklin87,4,4,Animal Groups,rubbery,BurnettCreek_Fa16
5039,3,aklin87,4,4,Animal Groups,salamanders,BurnettCreek_Fa16
5040,3,aklin87,4,4,Animal Groups,sharks,BurnettCreek_Fa16
5041,3,aklin87,4,4,Animal Groups,skeletons,BurnettCreek_Fa16
5042,3,aklin87,4,4,Animal Groups,slugs,BurnettCreek_Fa16
5043,3,aklin87,4,4,Animal Groups,snakes,BurnettCreek_Fa16
5044,3,aklin87,4,4,Animal Groups,spiders,BurnettCreek_Fa16
5045,3,aklin87,4,4,Animal Groups,toads,BurnettCreek_Fa16
5046,3,aklin87,4,4,Animal Groups,trout,BurnettCreek_Fa16
5047,3,aklin87,4,4,Animal Groups,turtles,BurnettCreek_Fa16
5048,3,aklin87,4,4,Animal Groups,vertebrates,BurnettCreek_Fa16
5049,3,aklin87,4,4,Animal Groups,whales,BurnettCreek_Fa16
5050,3,aklin87,4,4,Animal Groups,wings,BurnettCreek_Fa16
5051,3,aklin87,4,4,Animal Groups,worms,BurnettCreek_Fa16
5052,3,skuma55,4,2,Animal Groups,adults,BurnettCreek_Fa16
5053,3,skuma55,4,2,Animal Groups,backbones,BurnettCreek_Fa16
5054,3,skuma55,4,2,Animal Groups,dogs,BurnettCreek_Fa16
5055,3,skuma55,4,2,Animal Groups,exoskeletons,BurnettCreek_Fa16
5056,3,skuma55,4,2,Animal Groups,hardshelled,BurnettCreek_Fa16
5057,3,skuma55,4,2,Animal Groups,humans,BurnettCreek_Fa16
5058,3,skuma55,4,2,Animal Groups,invertebrates,BurnettCreek_Fa16
5059,3,skuma55,4,2,Animal Groups,monkeys,BurnettCreek_Fa16
5060,3,skuma55,4,2,Animal Groups,smooth,BurnettCreek_Fa16
5061,3,skuma55,4,2,Animal Groups,vertebrates,BurnettCreek_Fa16
5062,3,skuma55,4,2,Animal Groups,whales,BurnettCreek_Fa16
5063,3,skuma55,4,2,Animal Groups,young,BurnettCreek_Fa16
5064,3,bmcu66,4,2,Animal Groups,amphibians,BurnettCreek_Fa16
5065,3,bmcu66,4,2,Animal Groups,backbones,BurnettCreek_Fa16
5066,3,bmcu66,4,2,Animal Groups,birds,BurnettCreek_Fa16
5067,3,bmcu66,4,2,Animal Groups,bodies,BurnettCreek_Fa16
5068,3,bmcu66,4,2,Animal Groups,eggs,BurnettCreek_Fa16
5069,3,bmcu66,4,2,Animal Groups,exoskeletons,BurnettCreek_Fa16
5070,3,bmcu66,4,2,Animal Groups,feathers,BurnettCreek_Fa16
5071,3,bmcu66,4,2,Animal Groups,fish,BurnettCreek_Fa16
5072,3,bmcu66,4,2,Animal Groups,gills,BurnettCreek_Fa16
5073,3,bmcu66,4,2,Animal Groups,hair,BurnettCreek_Fa16
5074,3,bmcu66,4,2,Animal Groups,hardshelled,BurnettCreek_Fa16
5075,3,bmcu66,4,2,Animal Groups,invertebrates,BurnettCreek_Fa16
5076,3,bmcu66,4,2,Animal Groups,jellylike,BurnettCreek_Fa16
5077,3,bmcu66,4,2,Animal Groups,land,BurnettCreek_Fa16
5078,3,bmcu66,4,2,Animal Groups,lungs,BurnettCreek_Fa16
5079,3,bmcu66,4,2,Animal Groups,mammals,BurnettCreek_Fa16
5080,3,bmcu66,4,2,Animal Groups,reptiles,BurnettCreek_Fa16
5081,3,bmcu66,4,2,Animal Groups,rubbery,BurnettCreek_Fa16
5082,3,bmcu66,4,2,Animal Groups,soft,BurnettCreek_Fa16
5083,3,bmcu66,4,2,Animal Groups,vertebrates,BurnettCreek_Fa16
5084,3,bmcu66,4,2,Animal Groups,water,BurnettCreek_Fa16
5085,3,bmcu66,4,2,Animal Groups,wings,BurnettCreek_Fa16
5086,3,ohans83,4,2,Animal Groups,exoskeletons,BurnettCreek_Fa16
5087,3,ohans83,4,2,Animal Groups,gills,BurnettCreek_Fa16
5088,3,ohans83,4,2,Animal Groups,hardshelled,BurnettCreek_Fa16
5089,3,ohans83,4,2,Animal Groups,invertebrates,BurnettCreek_Fa16
5090,3,ohans83,4,2,Animal Groups,jellylike,BurnettCreek_Fa16
5091,3,ohans83,4,2,Animal Groups,mammals,BurnettCreek_Fa16
5092,3,ohans83,4,2,Animal Groups,mothers,BurnettCreek_Fa16
5093,3,ohans83,4,2,Animal Groups,plates,BurnettCreek_Fa16
5094,3,ohans83,4,2,Animal Groups,rubbery,BurnettCreek_Fa16
5095,3,ohans83,4,2,Animal Groups,vertebrates,BurnettCreek_Fa16
5096,3,jhard96,4,1,Animal Groups,adults,BurnettCreek_Fa16
5097,3,jhard96,4,1,Animal Groups,amphibians,BurnettCreek_Fa16
5098,3,jhard96,4,1,Animal Groups,animals,BurnettCreek_Fa16
5099,3,jhard96,4,1,Animal Groups,babies,BurnettCreek_Fa16
5100,3,jhard96,4,1,Animal Groups,backbones,BurnettCreek_Fa16
5101,3,jhard96,4,1,Animal Groups,birds,BurnettCreek_Fa16
5102,3,jhard96,4,1,Animal Groups,breathe,BurnettCreek_Fa16
5103,3,jhard96,4,1,Animal Groups,chickens,BurnettCreek_Fa16
5104,3,jhard96,4,1,Animal Groups,eggs,BurnettCreek_Fa16
5105,3,jhard96,4,1,Animal Groups,feathers,BurnettCreek_Fa16
5106,3,jhard96,4,1,Animal Groups,fish,BurnettCreek_Fa16
5107,3,jhard96,4,1,Animal Groups,gills,BurnettCreek_Fa16
5108,3,jhard96,4,1,Animal Groups,goldfish,BurnettCreek_Fa16
5109,3,jhard96,4,1,Animal Groups,hardshelled,BurnettCreek_Fa16
5110,3,jhard96,4,1,Animal Groups,hawks,BurnettCreek_Fa16
5111,3,jhard96,4,1,Animal Groups,jellylike,BurnettCreek_Fa16
5112,3,jhard96,4,1,Animal Groups,lungs,BurnettCreek_Fa16
5113,3,jhard96,4,1,Animal Groups,robins,BurnettCreek_Fa16
5114,3,jhard96,4,1,Animal Groups,salamanders,BurnettCreek_Fa16
5115,3,jhard96,4,1,Animal Groups,scales,BurnettCreek_Fa16
5116,3,jhard96,4,1,Animal Groups,sharks,BurnettCreek_Fa16
5117,3,jhard96,4,1,Animal Groups,smooth,BurnettCreek_Fa16
5118,3,jhard96,4,1,Animal Groups,trout,BurnettCreek_Fa16
5119,3,jhard96,4,1,Animal Groups,vertebrates,BurnettCreek_Fa16
5120,3,jhard96,4,1,Animal Groups,water,BurnettCreek_Fa16
5121,3,jhard96,4,1,Animal Groups,wings,BurnettCreek_Fa16
5122,3,bschu87,4,1,Animal Groups,amphibians,BurnettCreek_Fa16
5123,3,bschu87,4,1,Animal Groups,birds,BurnettCreek_Fa16
5124,3,bschu87,4,1,Animal Groups,fish,BurnettCreek_Fa16
5125,3,bschu87,4,1,Animal Groups,invertebrates,BurnettCreek_Fa16
5126,3,bschu87,4,1,Animal Groups,mammals,BurnettCreek_Fa16
5127,3,bschu87,4,1,Animal Groups,reptiles,BurnettCreek_Fa16
5128,3,bschu87,4,1,Animal Groups,vertebrates,BurnettCreek_Fa16
5129,3,jstuf57,4,3,Animal Groups,birds,BurnettCreek_Fa16
5130,3,jstuf57,4,3,Animal Groups,fish,BurnettCreek_Fa16
5131,3,jstuf57,4,3,Animal Groups,invertebrates,BurnettCreek_Fa16
5132,3,jstuf57,4,3,Animal Groups,mammals,BurnettCreek_Fa16
5133,3,jstuf57,4,3,Animal Groups,reptiles,BurnettCreek_Fa16
5134,3,ayest32,4,3,Animal Groups,amphibians,BurnettCreek_Fa16
5135,3,ayest32,4,3,Animal Groups,backbones,BurnettCreek_Fa16
5136,3,ayest32,4,3,Animal Groups,birds,BurnettCreek_Fa16
5137,3,ayest32,4,3,Animal Groups,exoskeletons,BurnettCreek_Fa16
5138,3,ayest32,4,3,Animal Groups,feathers,BurnettCreek_Fa16
5139,3,ayest32,4,3,Animal Groups,fish,BurnettCreek_Fa16
5140,3,ayest32,4,3,Animal Groups,gills,BurnettCreek_Fa16
5141,3,ayest32,4,3,Animal Groups,hardshelled,BurnettCreek_Fa16
5142,3,ayest32,4,3,Animal Groups,jellylike,BurnettCreek_Fa16
5143,3,ayest32,4,3,Animal Groups,land,BurnettCreek_Fa16
5144,3,ayest32,4,3,Animal Groups,lungs,BurnettCreek_Fa16
5145,3,ayest32,4,3,Animal Groups,mammals,BurnettCreek_Fa16
5146,3,ayest32,4,3,Animal Groups,moist,BurnettCreek_Fa16
5147,3,ayest32,4,3,Animal Groups,reptiles,BurnettCreek_Fa16
5148,3,ayest32,4,3,Animal Groups,rubbery,BurnettCreek_Fa16
5149,3,ayest32,4,3,Animal Groups,scales,BurnettCreek_Fa16
5150,3,ayest32,4,3,Animal Groups,skeletons,BurnettCreek_Fa16
5151,3,ayest32,4,3,Animal Groups,vertebrates,BurnettCreek_Fa16
5152,3,ayest32,4,3,Animal Groups,wings,BurnettCreek_Fa16
5153,3,syano81,4,1,Animal Groups,backbones,BurnettCreek_Fa16
5154,3,syano81,4,1,Animal Groups,frogs,BurnettCreek_Fa16
5155,3,syano81,4,1,Animal Groups,jellylike,BurnettCreek_Fa16
5156,3,syano81,4,1,Animal Groups,plates,BurnettCreek_Fa16
5157,3,syano81,4,1,Animal Groups,salamanders,BurnettCreek_Fa16
5158,3,syano81,4,1,Animal Groups,scales,BurnettCreek_Fa16
5159,3,syano81,4,1,Animal Groups,vertebrates,BurnettCreek_Fa16
5160,3,aowen55,4,1,Animal Groups,amphibians,BurnettCreek_Fa16
5161,3,aowen55,4,1,Animal Groups,backbones,BurnettCreek_Fa16
5162,3,aowen55,4,1,Animal Groups,breathe,BurnettCreek_Fa16
5163,3,aowen55,4,1,Animal Groups,exoskeletons,BurnettCreek_Fa16
5164,3,aowen55,4,1,Animal Groups,gills,BurnettCreek_Fa16
5165,3,aowen55,4,1,Animal Groups,invertebrates,BurnettCreek_Fa16
5166,3,aowen55,4,1,Animal Groups,jellylike,BurnettCreek_Fa16
5167,3,aowen55,4,1,Animal Groups,mammals,BurnettCreek_Fa16
5168,3,aowen55,4,1,Animal Groups,salamanders,BurnettCreek_Fa16
5169,3,aowen55,4,1,Animal Groups,vertebrates,BurnettCreek_Fa16
5170,3,tpart26,4,2,Rocks,caverns,WeaRidge_Fa16
5171,3,tpart26,4,2,Rocks,pressure,WeaRidge_Fa16
5172,3,tpart26,4,2,Rocks,sedimentary,WeaRidge_Fa16
5173,3,tpart26,4,2,Rocks,whitish,WeaRidge_Fa16
5174,3,kbrax95,4,2,Rocks,common,WeaRidge_Fa16
5175,3,kbrax95,4,2,Rocks,grains,WeaRidge_Fa16
5176,3,kbrax95,4,2,Rocks,harder,WeaRidge_Fa16
5177,3,kbrax95,4,2,Rocks,heat,WeaRidge_Fa16
5178,3,kbrax95,4,2,Rocks,iron,WeaRidge_Fa16
5179,3,kbrax95,4,2,Rocks,material,WeaRidge_Fa16
5180,3,kbrax95,4,2,Rocks,materials,WeaRidge_Fa16
5181,3,kbrax95,4,2,Rocks,metamorphic,WeaRidge_Fa16
5182,3,kbrax95,4,2,Rocks,mineral,WeaRidge_Fa16
5183,3,kbrax95,4,2,Rocks,pressure,WeaRidge_Fa16
5184,3,kbrax95,4,2,Rocks,quartzite,WeaRidge_Fa16
5185,3,kbrax95,4,2,Rocks,sandstone,WeaRidge_Fa16
5186,3,kbrax95,4,2,Rocks,sedimentary,WeaRidge_Fa16
5187,3,kbrax95,4,2,Rocks,shells,WeaRidge_Fa16
5188,3,kbrax95,4,2,Rocks,skeletons,WeaRidge_Fa16
5189,3,kbrax95,4,2,Rocks,whitish,WeaRidge_Fa16
5190,3,hkell98,4,2,Rocks,caverns,WeaRidge_Fa16
5191,3,hkell98,4,2,Rocks,cements,WeaRidge_Fa16
5192,3,hkell98,4,2,Rocks,chalky,WeaRidge_Fa16
5193,3,hkell98,4,2,Rocks,depends,WeaRidge_Fa16
5194,3,hkell98,4,2,Rocks,difficult,WeaRidge_Fa16
5195,3,hkell98,4,2,Rocks,dissolves,WeaRidge_Fa16
5196,3,hkell98,4,2,Rocks,grains,WeaRidge_Fa16
5197,3,hkell98,4,2,Rocks,limestone,WeaRidge_Fa16
5198,3,hkell98,4,2,Rocks,materials,WeaRidge_Fa16
5199,3,hkell98,4,2,Rocks,metamorphic,WeaRidge_Fa16
5200,3,hkell98,4,2,Rocks,mineral,WeaRidge_Fa16
5201,3,hkell98,4,2,Rocks,pressure,WeaRidge_Fa16
5202,3,hkell98,4,2,Rocks,quartzite,WeaRidge_Fa16
5203,3,hkell98,4,2,Rocks,remains,WeaRidge_Fa16
5204,3,hkell98,4,2,Rocks,sandpaper,WeaRidge_Fa16
5205,3,hkell98,4,2,Rocks,sedimentary,WeaRidge_Fa16
5206,3,hkell98,4,2,Rocks,whitish,WeaRidge_Fa16
5207,3,cwhit90,4,2,Rocks,caverns,WeaRidge_Fa16
5208,3,cwhit90,4,2,Rocks,caves,WeaRidge_Fa16
5209,3,cwhit90,4,2,Rocks,cemented,WeaRidge_Fa16
5210,3,cwhit90,4,2,Rocks,cements,WeaRidge_Fa16
5211,3,cwhit90,4,2,Rocks,chalky,WeaRidge_Fa16
5212,3,cwhit90,4,2,Rocks,limestone,WeaRidge_Fa16
5213,3,cwhit90,4,2,Rocks,mineral,WeaRidge_Fa16
5214,3,cwhit90,4,2,Rocks,sandstone,WeaRidge_Fa16
5215,3,cwhit90,4,2,Rocks,sedimentary,WeaRidge_Fa16
5216,3,cwhit90,4,2,Rocks,whitish,WeaRidge_Fa16
5217,3,sedwa64,4,2,Rocks,material,WeaRidge_Fa16
5218,3,sedwa64,4,2,Rocks,quartzite,WeaRidge_Fa16
5219,3,sedwa64,4,2,Rocks,sedimentary,WeaRidge_Fa16
5220,3,cewin26,4,2,Rocks,limestone,WeaRidge_Fa16
5221,3,cewin26,4,2,Rocks,pressure,WeaRidge_Fa16
5222,3,cewin26,4,2,Rocks,quartzite,WeaRidge_Fa16
5223,3,cewin26,4,2,Rocks,sandstone,WeaRidge_Fa16
5224,3,cewin26,4,2,Rocks,sedimentary,WeaRidge_Fa16
5225,3,cewin26,4,2,Rocks,shells,WeaRidge_Fa16
5226,3,cewin26,4,2,Rocks,skeletons,WeaRidge_Fa16
5227,3,cgood81,4,2,Rocks,caverns,WeaRidge_Fa16
5228,3,cgood81,4,2,Rocks,cemented,WeaRidge_Fa16
5229,3,cgood81,4,2,Rocks,dissolve,WeaRidge_Fa16
5230,3,cgood81,4,2,Rocks,formed,WeaRidge_Fa16
5231,3,cgood81,4,2,Rocks,iron,WeaRidge_Fa16
5232,3,cgood81,4,2,Rocks,materials,WeaRidge_Fa16
5233,3,cgood81,4,2,Rocks,metal,WeaRidge_Fa16
5234,3,cgood81,4,2,Rocks,metamorphic,WeaRidge_Fa16
5235,3,cgood81,4,2,Rocks,quartzite,WeaRidge_Fa16
5236,3,cgood81,4,2,Rocks,remains,WeaRidge_Fa16
5237,3,cgood81,4,2,Rocks,sandstone,WeaRidge_Fa16
5238,3,cgood81,4,2,Rocks,sedimentary,WeaRidge_Fa16
5239,3,pescot77,4,4,Rocks,gray,WeaRidge_Fa16
5240,3,pescot77,4,4,Rocks,life,WeaRidge_Fa16
5241,3,pescot77,4,4,Rocks,old,WeaRidge_Fa16
5242,3,pescot77,4,4,Rocks,rock,WeaRidge_Fa16
5243,3,pescot77,4,4,Rocks,sandstone,WeaRidge_Fa16
5244,3,pescot77,4,4,Rocks,sea,WeaRidge_Fa16
5245,3,pescot77,4,4,Rocks,shells,WeaRidge_Fa16
5246,3,pescot77,4,4,Rocks,skeletons,WeaRidge_Fa16
5247,3,hjohn75,4,4,Rocks,break,WeaRidge_Fa16
5248,3,hjohn75,4,4,Rocks,cave,WeaRidge_Fa16
5249,3,hjohn75,4,4,Rocks,caverns,WeaRidge_Fa16
5250,3,hjohn75,4,4,Rocks,caves,WeaRidge_Fa16
5251,3,hjohn75,4,4,Rocks,cemented,WeaRidge_Fa16
5252,3,hjohn75,4,4,Rocks,cementing,WeaRidge_Fa16
5253,3,hjohn75,4,4,Rocks,cements,WeaRidge_Fa16
5254,3,hjohn75,4,4,Rocks,chalky,WeaRidge_Fa16
5255,3,hjohn75,4,4,Rocks,color,WeaRidge_Fa16
5256,3,hjohn75,4,4,Rocks,common,WeaRidge_Fa16
5257,3,hjohn75,4,4,Rocks,depends,WeaRidge_Fa16
5258,3,hjohn75,4,4,Rocks,difficult,WeaRidge_Fa16
5259,3,hjohn75,4,4,Rocks,dissolve,WeaRidge_Fa16
5260,3,hjohn75,4,4,Rocks,dissolves,WeaRidge_Fa16
5261,3,hjohn75,4,4,Rocks,feels,WeaRidge_Fa16
5262,3,hjohn75,4,4,Rocks,grains,WeaRidge_Fa16
5263,3,hjohn75,4,4,Rocks,gray,WeaRidge_Fa16
5264,3,hjohn75,4,4,Rocks,harder,WeaRidge_Fa16
5265,3,hjohn75,4,4,Rocks,materials,WeaRidge_Fa16
5266,3,hjohn75,4,4,Rocks,meaning,WeaRidge_Fa16
5267,3,hjohn75,4,4,Rocks,metal,WeaRidge_Fa16
5268,3,hjohn75,4,4,Rocks,metamorphic,WeaRidge_Fa16
5269,3,hjohn75,4,4,Rocks,mineral,WeaRidge_Fa16
5270,3,hjohn75,4,4,Rocks,occurs,WeaRidge_Fa16
5271,3,hjohn75,4,4,Rocks,old,WeaRidge_Fa16
5272,3,hjohn75,4,4,Rocks,other,WeaRidge_Fa16
5273,3,hjohn75,4,4,Rocks,red,WeaRidge_Fa16
5274,3,hjohn75,4,4,Rocks,remains,WeaRidge_Fa16
5275,3,hjohn75,4,4,Rocks,sand,WeaRidge_Fa16
5276,3,hjohn75,4,4,Rocks,sandpaper,WeaRidge_Fa16
5277,3,hjohn75,4,4,Rocks,sea,WeaRidge_Fa16
5278,3,hjohn75,4,4,Rocks,shells,WeaRidge_Fa16
5279,3,hjohn75,4,4,Rocks,skeletons,WeaRidge_Fa16
5280,3,hjohn75,4,4,Rocks,together,WeaRidge_Fa16
5281,3,hjohn75,4,4,Rocks,water,WeaRidge_Fa16
5282,3,hjohn75,4,4,Rocks,whitish,WeaRidge_Fa16
5283,3,gnoda51,4,4,Rocks,caverns,WeaRidge_Fa16
5284,3,gnoda51,4,4,Rocks,caves,WeaRidge_Fa16
5285,3,gnoda51,4,4,Rocks,cemented,WeaRidge_Fa16
5286,3,gnoda51,4,4,Rocks,chalky,WeaRidge_Fa16
5287,3,gnoda51,4,4,Rocks,dissolve,WeaRidge_Fa16
5288,3,gnoda51,4,4,Rocks,dissolves,WeaRidge_Fa16
5289,3,gnoda51,4,4,Rocks,formed,WeaRidge_Fa16
5290,3,gnoda51,4,4,Rocks,iron,WeaRidge_Fa16
5291,3,gnoda51,4,4,Rocks,limestone,WeaRidge_Fa16
5292,3,gnoda51,4,4,Rocks,materials,WeaRidge_Fa16
5293,3,gnoda51,4,4,Rocks,metamorphic,WeaRidge_Fa16
5294,3,gnoda51,4,4,Rocks,mineral,WeaRidge_Fa16
5295,3,gnoda51,4,4,Rocks,often,WeaRidge_Fa16
5296,3,gnoda51,4,4,Rocks,pressure,WeaRidge_Fa16
5297,3,gnoda51,4,4,Rocks,quartzite,WeaRidge_Fa16
5298,3,gnoda51,4,4,Rocks,remains,WeaRidge_Fa16
5299,3,gnoda51,4,4,Rocks,sandpaper,WeaRidge_Fa16
5300,3,gnoda51,4,4,Rocks,sandstone,WeaRidge_Fa16
5301,3,gnoda51,4,4,Rocks,skeletons,WeaRidge_Fa16
5302,3,cperk57,4,4,Rocks,caves,WeaRidge_Fa16
5303,3,cperk57,4,4,Rocks,cemented,WeaRidge_Fa16
5304,3,cperk57,4,4,Rocks,chalky,WeaRidge_Fa16
5305,3,cperk57,4,4,Rocks,common,WeaRidge_Fa16
5306,3,cperk57,4,4,Rocks,dissolve,WeaRidge_Fa16
5307,3,cperk57,4,4,Rocks,dissolves,WeaRidge_Fa16
5308,3,cperk57,4,4,Rocks,feels,WeaRidge_Fa16
5309,3,cperk57,4,4,Rocks,grains,WeaRidge_Fa16
5310,3,cperk57,4,4,Rocks,iron,WeaRidge_Fa16
5311,3,cperk57,4,4,Rocks,materials,WeaRidge_Fa16
5312,3,cperk57,4,4,Rocks,opening,WeaRidge_Fa16
5313,3,cperk57,4,4,Rocks,red,WeaRidge_Fa16
5314,3,cperk57,4,4,Rocks,sand,WeaRidge_Fa16
5315,3,cperk57,4,4,Rocks,sedimentary,WeaRidge_Fa16
5316,3,cperk57,4,4,Rocks,shells,WeaRidge_Fa16
5317,3,cperk57,4,4,Rocks,skeletons,WeaRidge_Fa16
5318,3,cperk57,4,4,Rocks,type,WeaRidge_Fa16
5319,3,cperk57,4,4,Rocks,whitish,WeaRidge_Fa16
5320,3,mzuba60,4,4,Rocks,cemented,WeaRidge_Fa16
5321,3,mzuba60,4,4,Rocks,color,WeaRidge_Fa16
5322,3,mzuba60,4,4,Rocks,dissolve,WeaRidge_Fa16
5323,3,mzuba60,4,4,Rocks,harder,WeaRidge_Fa16
5324,3,mzuba60,4,4,Rocks,heat,WeaRidge_Fa16
5325,3,mzuba60,4,4,Rocks,iron,WeaRidge_Fa16
5326,3,mzuba60,4,4,Rocks,material,WeaRidge_Fa16
5327,3,mzuba60,4,4,Rocks,materials,WeaRidge_Fa16
5328,3,mzuba60,4,4,Rocks,metal,WeaRidge_Fa16
5329,3,mzuba60,4,4,Rocks,metamorphic,WeaRidge_Fa16
5330,3,mzuba60,4,4,Rocks,mineral,WeaRidge_Fa16
5331,3,mzuba60,4,4,Rocks,occurs,WeaRidge_Fa16
5332,3,mzuba60,4,4,Rocks,pressure,WeaRidge_Fa16
5333,3,mzuba60,4,4,Rocks,quartzite,WeaRidge_Fa16
5334,3,mzuba60,4,4,Rocks,red,WeaRidge_Fa16
5335,3,mzuba60,4,4,Rocks,sandpaper,WeaRidge_Fa16
5336,3,mzuba60,4,4,Rocks,sedimentary,WeaRidge_Fa16
5337,3,kruck54,4,4,Rocks,break,WeaRidge_Fa16
5338,3,kruck54,4,4,Rocks,cave,WeaRidge_Fa16
5339,3,kruck54,4,4,Rocks,caves,WeaRidge_Fa16
5340,3,kruck54,4,4,Rocks,cemented,WeaRidge_Fa16
5341,3,kruck54,4,4,Rocks,cementing,WeaRidge_Fa16
5342,3,kruck54,4,4,Rocks,cements,WeaRidge_Fa16
5343,3,kruck54,4,4,Rocks,chalky,WeaRidge_Fa16
5344,3,kruck54,4,4,Rocks,color,WeaRidge_Fa16
5345,3,kruck54,4,4,Rocks,common,WeaRidge_Fa16
5346,3,kruck54,4,4,Rocks,depends,WeaRidge_Fa16
5347,3,kruck54,4,4,Rocks,dissolve,WeaRidge_Fa16
5348,3,kruck54,4,4,Rocks,dissolves,WeaRidge_Fa16
5349,3,kruck54,4,4,Rocks,form,WeaRidge_Fa16
5350,3,kruck54,4,4,Rocks,grains,WeaRidge_Fa16
5351,3,kruck54,4,4,Rocks,gray,WeaRidge_Fa16
5352,3,kruck54,4,4,Rocks,iron,WeaRidge_Fa16
5353,3,kruck54,4,4,Rocks,life,WeaRidge_Fa16
5354,3,kruck54,4,4,Rocks,material,WeaRidge_Fa16
5355,3,kruck54,4,4,Rocks,mineral,WeaRidge_Fa16
5356,3,kruck54,4,4,Rocks,old,WeaRidge_Fa16
5357,3,kruck54,4,4,Rocks,quartzite,WeaRidge_Fa16
5358,3,kruck54,4,4,Rocks,red,WeaRidge_Fa16
5359,3,kruck54,4,4,Rocks,remains,WeaRidge_Fa16
5360,3,kruck54,4,4,Rocks,sea,WeaRidge_Fa16
5361,3,kruck54,4,4,Rocks,sedimentary,WeaRidge_Fa16
5362,3,kruck54,4,4,Rocks,shells,WeaRidge_Fa16
5363,3,kruck54,4,4,Rocks,together,WeaRidge_Fa16
5364,3,kruck54,4,4,Rocks,water,WeaRidge_Fa16
5365,3,emart81,4,4,Rocks,caverns,WeaRidge_Fa16
5366,3,emart81,4,4,Rocks,cemented,WeaRidge_Fa16
5367,3,emart81,4,4,Rocks,dissolve,WeaRidge_Fa16
5368,3,emart81,4,4,Rocks,limestone,WeaRidge_Fa16
5369,3,emart81,4,4,Rocks,metamorphic,WeaRidge_Fa16
5370,3,emart81,4,4,Rocks,whitish,WeaRidge_Fa16
5371,3,ttown94,4,4,Rocks,areas,WeaRidge_Fa16
5372,3,ttown94,4,4,Rocks,cave,WeaRidge_Fa16
5373,3,ttown94,4,4,Rocks,caverns,WeaRidge_Fa16
5374,3,ttown94,4,4,Rocks,caves,WeaRidge_Fa16
5375,3,ttown94,4,4,Rocks,cemented,WeaRidge_Fa16
5376,3,ttown94,4,4,Rocks,cementing,WeaRidge_Fa16
5377,3,ttown94,4,4,Rocks,cements,WeaRidge_Fa16
5378,3,ttown94,4,4,Rocks,chalky,WeaRidge_Fa16
5379,3,ttown94,4,4,Rocks,color,WeaRidge_Fa16
5380,3,ttown94,4,4,Rocks,common,WeaRidge_Fa16
5381,3,ttown94,4,4,Rocks,depends,WeaRidge_Fa16
5382,3,ttown94,4,4,Rocks,difficult,WeaRidge_Fa16
5383,3,ttown94,4,4,Rocks,dissolve,WeaRidge_Fa16
5384,3,ttown94,4,4,Rocks,dissolves,WeaRidge_Fa16
5385,3,ttown94,4,4,Rocks,feels,WeaRidge_Fa16
5386,3,ttown94,4,4,Rocks,grains,WeaRidge_Fa16
5387,3,ttown94,4,4,Rocks,gray,WeaRidge_Fa16
5388,3,ttown94,4,4,Rocks,harder,WeaRidge_Fa16
